ID del cliente,Sexo,Edad,Ingresos,Tipo de hogar,Estado civil,Número de hijos,Puntuación de crédito,Tipo de trabajo,Educación,Fecha de inicio de la póliza,Tipo de seguro,Monto del seguro,Fecha del reclamo,Monto del reclamo
2782,Femenino,71,850971,Casa,Viudo,4,482,Empleado,Posgrado,2023-01-08,Salud,8083,2022-08-28,2542
2783,Femenino,68,238556,Casa,Casado,5,371,Independiente,Preparatoria,2022-03-29,Hogar,4027,2022-06-16,125
2784,Masculino,25,184970,Casa,Divorciado,2,522,Independiente,Preparatoria,2022-11-07,Auto,7993,2022-10-12,5142
2785,Masculino,42,508739,Casa,Soltero,0,363,Empresario,Preparatoria,2022-08-08,Vida,5824,2023-01-03,1276
2786,Masculino,58,433117,Casa,Viudo,5,542,Independiente,Posgrado,2022-09-24,Salud,4540,2023-01-31,2005
2787,Femenino,22,447101,Casa,Casado,4,375,Empleado,Universidad,2022-04-17,Salud,6625,2023-01-29,2238
2788,Femenino,22,60230,Casa,Divorciado,1,775,Independiente,Universidad,2022-10-31,Hogar,2140,2022-08-21,173
2789,Femenino,74,659719,Departamento,Divorciado,0,659,Empleado,Preparatoria,2022-10-24,Auto,7126,2023-01-28,2926
2790,Masculino,54,497175,Casa,Viudo,1,421,Empresario,Posgrado,2022-07-17,Auto,7061,2022-07-10,3983
2791,Femenino,31,434882,Departamento,Soltero,5,474,Independiente,Universidad,2022-03-10,Vida,5146,2022-06-03,1578
2792,Femenino,71,787967,Casa,Viudo,1,644,Independiente,Posgrado,2022-04-18,Vida,7823,2023-02-07,5148
2793,Masculino,66,566481,Departamento,Divorciado,2,453,Empresario,Posgrado,2022-12-16,Auto,7538,2022-11-13,2982
2794,Masculino,18,651688,Casa,Divorciado,4,795,Independiente,Preparatoria,2022-07-19,Hogar,1589,2023-02-12,1539
2795,Femenino,68,113019,Casa,Soltero,4,367,Independiente,Posgrado,2022-12-03,Vida,3542,2022-04-29,2876
2796,Femenino,52,550973,Casa,Viudo,0,704,Empleado,Universidad,2023-01-18,Hogar,3372,2022-03-22,1911
2797,Masculino,36,976167,Departamento,Viudo,4,786,Empresario,Preparatoria,2022-04-24,Vida,2473,2022-04-14,1351
2798,Femenino,47,415883,Casa,Viudo,0,837,Independiente,Posgrado,2022-06-23,Auto,7587,2022-04-06,4809
2799,Femenino,32,349709,Departamento,Casado,0,594,Empresario,Posgrado,2022-11-28,Auto,4301,2022-07-28,3596
2800,Femenino,25,748296,Departamento,Divorciado,5,432,Empresario,Posgrado,2022-05-04,Vida,8751,2023-01-20,2448
2801,Masculino,52,648961,Departamento,Viudo,2,844,Empleado,Posgrado,2022-03-28,Salud,4262,2023-01-18,2405
2802,Femenino,63,218872,Departamento,Soltero,4,812,Empresario,Preparatoria,2023-02-03,Hogar,2252,2022-09-19,547
2803,Masculino,62,230655,Casa,Casado,0,535,Independiente,Universidad,2022-09-19,Salud,3798,2022-07-13,784
2804,Femenino,33,997418,Departamento,Casado,2,326,Empresario,Universidad,2022-11-18,Salud,2592,2023-01-17,1577
2805,Masculino,45,507405,Casa,Soltero,0,523,Empleado,Posgrado,2022-10-28,Hogar,5438,2022-12-22,1352
2806,Masculino,36,291183,Departamento,Viudo,2,573,Empleado,Universidad,2022-04-13,Vida,6670,2022-08-08,4483
2807,Masculino,50,725054,Casa,Viudo,1,498,Empleado,Preparatoria,2022-08-19,Hogar,8338,2022-04-19,1515
2808,Femenino,54,259155,Casa,Divorciado,2,697,Empleado,Posgrado,2022-07-28,Salud,7869,2023-01-27,164
2809,Femenino,72,524560,Casa,Divorciado,1,322,Independiente,Posgrado,2022-07-14,Salud,9905,2022-07-17,4993
2810,Femenino,77,538172,Casa,Soltero,2,691,Independiente,Preparatoria,2022-10-29,Hogar,9595,2022-12-20,1507
2811,Masculino,68,375732,Casa,Viudo,1,676,Empleado,Universidad,2022-08-31,Auto,8536,2023-02-02,3648
2812,Masculino,43,796384,Casa,Viudo,5,531,Empresario,Posgrado,2022-04-05,Hogar,7187,2022-06-22,5000
2813,Masculino,20,337847,Casa,Divorciado,2,340,Empleado,Universidad,2022-07-05,Hogar,7543,2022-06-01,1822
2814,Masculino,58,942245,Casa,Soltero,2,307,Independiente,Preparatoria,2022-11-01,Auto,6467,2022-10-27,3332
2815,Masculino,31,285012,Casa,Casado,5,773,Independiente,Universidad,2023-01-19,Hogar,4471,2022-06-03,3050
2816,Femenino,57,393690,Departamento,Viudo,3,336,Empresario,Posgrado,2022-08-13,Auto,7523,2023-02-21,3013
2817,Masculino,54,696295,Casa,Casado,1,391,Empresario,Preparatoria,2022-05-10,Vida,8081,2022-04-20,6091
2818,Masculino,25,594919,Casa,Viudo,3,523,Empresario,Preparatoria,2022-03-22,Auto,8128,2022-05-29,3312
2819,Masculino,60,85108,Casa,Soltero,5,789,Independiente,Preparatoria,2022-11-25,Vida,7599,2022-05-02,6370
2820,Femenino,25,167603,Departamento,Soltero,3,495,Independiente,Posgrado,2022-06-20,Hogar,6208,2022-07-25,4962
2821,Femenino,57,167425,Casa,Soltero,3,413,Independiente,Posgrado,2022-11-06,Auto,4073,2022-09-25,245
2822,Femenino,79,888310,Casa,Divorciado,0,363,Empresario,Preparatoria,2022-11-16,Salud,7482,2022-10-17,4860
2823,Femenino,67,713623,Departamento,Soltero,1,716,Empleado,Posgrado,2022-03-14,Auto,6064,2022-08-03,5336
2824,Femenino,59,811612,Casa,Soltero,5,780,Independiente,Preparatoria,2022-12-16,Auto,7056,2022-04-16,4406
2825,Femenino,31,583927,Casa,Viudo,0,678,Empresario,Universidad,2022-03-08,Auto,6803,2022-08-01,2620
2826,Masculino,55,745602,Departamento,Divorciado,0,749,Empleado,Universidad,2022-10-16,Auto,9057,2023-02-18,3874
2827,Masculino,77,216032,Departamento,Viudo,5,319,Empresario,Posgrado,2022-04-05,Salud,5852,2023-01-21,489
2828,Femenino,33,124353,Casa,Casado,1,479,Empleado,Preparatoria,2022-10-09,Hogar,6784,2022-04-04,5411
2829,Femenino,35,461736,Casa,Casado,1,652,Empleado,Preparatoria,2022-05-20,Salud,3969,2022-10-22,1043
2830,Masculino,70,105593,Casa,Viudo,3,554,Empleado,Preparatoria,2022-09-10,Salud,5610,2022-06-17,4702
2831,Femenino,38,889509,Departamento,Soltero,2,848,Empresario,Preparatoria,2023-01-18,Hogar,7144,2022-08-03,6772
2832,Femenino,46,264826,Casa,Casado,2,429,Empresario,Posgrado,2023-01-25,Auto,2779,2022-07-24,1386
2833,Femenino,65,540506,Departamento,Casado,4,780,Empleado,Posgrado,2022-09-24,Salud,2206,2022-06-19,1936
2834,Masculino,19,778111,Casa,Viudo,3,589,Independiente,Universidad,2022-09-18,Vida,6015,2022-12-25,4619
2835,Masculino,21,399478,Departamento,Casado,5,782,Empleado,Preparatoria,2023-02-17,Salud,3655,2022-04-07,444
2836,Masculino,68,672957,Departamento,Viudo,5,685,Empleado,Preparatoria,2023-02-09,Salud,3566,2022-11-28,3392
2837,Masculino,39,757170,Casa,Divorciado,4,428,Independiente,Posgrado,2022-10-05,Vida,9831,2022-08-25,6074
2838,Femenino,61,217793,Departamento,Viudo,3,517,Empresario,Posgrado,2022-11-15,Vida,7662,2022-09-05,551
2839,Femenino,61,220787,Casa,Divorciado,1,563,Empresario,Universidad,2023-01-11,Auto,3205,2023-01-20,3115
2840,Masculino,74,137459,Casa,Viudo,5,849,Empresario,Preparatoria,2022-09-10,Salud,1244,2022-07-29,962
2841,Femenino,47,575369,Casa,Viudo,2,523,Independiente,Posgrado,2022-09-12,Salud,4615,2022-05-13,2470
2842,Femenino,31,956172,Departamento,Viudo,3,599,Empleado,Universidad,2022-11-20,Vida,6465,2022-03-06,3502
2843,Femenino,43,812615,Casa,Viudo,3,680,Empresario,Universidad,2022-11-14,Auto,8646,2023-01-17,8517
2844,Femenino,49,438665,Casa,Casado,4,428,Independiente,Universidad,2022-09-02,Vida,6463,2022-06-05,6190
2845,Masculino,21,412977,Casa,Casado,2,814,Empleado,Posgrado,2022-05-20,Hogar,7248,2022-05-13,4450
2846,Femenino,40,329820,Departamento,Viudo,0,354,Independiente,Posgrado,2022-11-26,Auto,9348,2022-09-15,860
2847,Masculino,46,65785,Casa,Casado,2,410,Independiente,Preparatoria,2022-06-30,Auto,5616,2022-09-27,1066
2848,Masculino,74,596372,Departamento,Soltero,2,834,Empleado,Universidad,2022-06-30,Salud,4319,2022-12-08,3621
2849,Femenino,65,757340,Casa,Casado,2,379,Empresario,Universidad,2022-07-22,Salud,8337,2022-06-27,2851
2850,Femenino,62,224151,Casa,Divorciado,0,588,Empresario,Preparatoria,2022-03-09,Hogar,3733,2022-04-07,3050
2851,Femenino,39,186043,Departamento,Casado,0,444,Empleado,Preparatoria,2022-06-29,Hogar,2100,2022-07-31,1598
2852,Femenino,79,893739,Departamento,Casado,1,803,Empresario,Universidad,2023-02-16,Vida,3758,2022-10-06,779
2853,Femenino,32,525882,Departamento,Casado,4,404,Independiente,Posgrado,2022-08-28,Salud,7419,2022-07-31,5346
2854,Femenino,26,717101,Departamento,Casado,3,429,Empleado,Preparatoria,2022-11-20,Salud,9173,2022-09-11,4201
2855,Masculino,52,426516,Departamento,Soltero,1,403,Independiente,Preparatoria,2023-01-19,Auto,4851,2023-02-18,2794
2856,Femenino,61,585155,Casa,Divorciado,2,386,Independiente,Preparatoria,2023-01-14,Vida,6866,2022-03-06,4675
2857,Masculino,42,707920,Departamento,Soltero,4,463,Empleado,Posgrado,2023-01-11,Vida,9365,2022-05-18,3039
2858,Femenino,27,997562,Departamento,Divorciado,5,308,Independiente,Universidad,2022-07-21,Auto,1601,2022-03-22,1147
2859,Masculino,30,948764,Departamento,Viudo,4,457,Empleado,Posgrado,2022-03-08,Hogar,4695,2022-03-21,3828
2860,Femenino,18,927922,Casa,Casado,2,833,Empresario,Preparatoria,2022-09-06,Salud,5659,2022-07-01,5548
2861,Masculino,31,574839,Departamento,Divorciado,1,498,Empresario,Posgrado,2022-06-14,Auto,5519,2022-12-01,532
2862,Masculino,75,950642,Casa,Divorciado,5,751,Empleado,Posgrado,2022-09-06,Auto,7020,2022-03-15,472
2863,Masculino,79,257748,Departamento,Soltero,0,803,Empresario,Universidad,2022-08-30,Salud,5881,2023-02-01,828
2864,Femenino,58,188320,Departamento,Soltero,4,652,Empleado,Posgrado,2022-04-19,Salud,2715,2022-06-21,1840
2865,Femenino,18,689795,Casa,Soltero,5,570,Empleado,Preparatoria,2022-12-22,Vida,3596,2022-07-24,3327
2866,Masculino,41,610015,Casa,Casado,3,665,Independiente,Universidad,2022-06-29,Vida,5344,2022-05-30,1379
2867,Masculino,18,358382,Departamento,Soltero,1,460,Empleado,Preparatoria,2022-12-21,Salud,9390,2022-11-04,4640
2868,Masculino,34,389477,Casa,Soltero,4,765,Empleado,Preparatoria,2022-10-28,Auto,3181,2022-11-06,2303
2869,Masculino,34,474078,Departamento,Soltero,1,538,Empresario,Preparatoria,2022-12-30,Vida,2501,2022-06-18,820
2870,Femenino,57,86606,Casa,Viudo,3,476,Independiente,Universidad,2023-02-18,Vida,3643,2022-04-04,1228
2871,Masculino,21,791300,Casa,Casado,5,608,Empleado,Universidad,2023-02-24,Auto,9506,2022-07-29,641
2872,Femenino,52,455109,Casa,Casado,0,735,Independiente,Universidad,2023-02-09,Salud,1281,2022-03-12,934
2873,Masculino,22,323453,Departamento,Soltero,3,553,Independiente,Posgrado,2023-01-18,Vida,9792,2022-08-09,6612
2874,Masculino,18,393603,Casa,Casado,5,537,Empleado,Universidad,2022-06-23,Vida,5579,2022-03-26,4614
2875,Femenino,23,730286,Departamento,Casado,2,547,Independiente,Universidad,2023-01-02,Auto,6764,2023-02-28,4947
2876,Masculino,59,663472,Departamento,Divorciado,2,628,Empleado,Preparatoria,2022-05-17,Auto,6971,2022-12-23,4950
2877,Femenino,45,540068,Departamento,Viudo,1,721,Empresario,Universidad,2022-07-20,Auto,3369,2022-08-16,1976
2878,Masculino,71,545929,Casa,Soltero,2,675,Empleado,Preparatoria,2022-06-29,Hogar,6919,2023-02-09,2787
2879,Femenino,51,928122,Departamento,Soltero,1,349,Empresario,Posgrado,2022-11-02,Vida,9636,2022-06-09,8111
2880,Masculino,21,723292,Casa,Casado,3,549,Empresario,Preparatoria,2023-02-09,Hogar,1783,2022-09-29,1325
2881,Femenino,80,310581,Casa,Divorciado,3,538,Empresario,Universidad,2022-03-13,Salud,3043,2022-04-01,1049
2882,Femenino,32,798097,Departamento,Soltero,4,768,Empleado,Preparatoria,2022-04-18,Vida,3009,2022-10-14,1263
2883,Masculino,57,421936,Departamento,Divorciado,5,681,Independiente,Universidad,2023-03-04,Vida,8589,2022-07-19,3492
2884,Femenino,76,726289,Departamento,Soltero,5,671,Independiente,Preparatoria,2022-03-15,Hogar,6517,2022-07-15,4056
2885,Femenino,41,431259,Departamento,Divorciado,3,632,Empleado,Universidad,2022-07-20,Salud,2941,2022-10-23,2286
2886,Femenino,22,581142,Casa,Divorciado,1,480,Empleado,Universidad,2022-07-31,Hogar,9698,2023-02-08,360
2887,Femenino,32,660289,Departamento,Viudo,5,364,Independiente,Preparatoria,2022-10-08,Auto,9782,2022-03-07,4128
2888,Femenino,56,928355,Departamento,Soltero,0,718,Empleado,Universidad,2023-02-27,Salud,2647,2023-02-08,2161
2889,Masculino,76,26661,Departamento,Casado,3,390,Empleado,Preparatoria,2023-01-28,Auto,5596,2022-10-21,823
2890,Femenino,64,864474,Departamento,Divorciado,3,515,Empresario,Preparatoria,2022-05-29,Vida,3710,2022-05-09,2043
2891,Masculino,44,321215,Departamento,Viudo,4,302,Empleado,Preparatoria,2023-01-08,Salud,7465,2022-05-11,5176
2892,Femenino,41,544706,Casa,Divorciado,0,490,Independiente,Posgrado,2022-11-22,Hogar,1536,2022-07-05,1384
2893,Masculino,69,882920,Casa,Divorciado,1,628,Empresario,Preparatoria,2022-11-05,Auto,3843,2022-11-21,807
2894,Femenino,63,117280,Casa,Casado,0,849,Empleado,Preparatoria,2023-03-01,Salud,5516,2022-09-21,5364
2895,Femenino,77,857140,Casa,Casado,0,659,Empleado,Preparatoria,2022-07-06,Hogar,8682,2022-07-27,5712
2896,Femenino,70,934828,Departamento,Divorciado,0,494,Empresario,Posgrado,2022-08-07,Salud,6764,2022-12-10,5626
2897,Femenino,75,598756,Casa,Viudo,0,354,Empleado,Preparatoria,2023-02-14,Salud,3547,2022-07-16,684
2898,Masculino,41,278836,Departamento,Divorciado,2,670,Empresario,Preparatoria,2023-02-28,Auto,7234,2022-08-15,3633
2899,Masculino,34,222948,Departamento,Viudo,2,753,Empresario,Universidad,2022-10-17,Vida,3423,2022-06-30,2237
2900,Femenino,47,623786,Departamento,Viudo,0,602,Empleado,Universidad,2022-12-19,Salud,5950,2022-08-05,1595
2901,Masculino,22,747789,Casa,Soltero,4,676,Independiente,Universidad,2022-04-07,Salud,3564,2022-11-09,3174
2902,Masculino,48,619823,Casa,Divorciado,3,786,Empresario,Preparatoria,2022-09-11,Auto,4898,2022-12-06,3539
2903,Femenino,26,729934,Departamento,Viudo,1,559,Empresario,Preparatoria,2022-12-01,Hogar,3547,2023-02-17,916
2904,Masculino,51,655476,Departamento,Casado,3,848,Empleado,Universidad,2022-05-19,Auto,1265,2022-05-27,832
2905,Masculino,60,801558,Casa,Divorciado,1,541,Empresario,Posgrado,2023-02-28,Vida,1361,2022-06-18,33
2906,Masculino,29,327695,Departamento,Soltero,3,781,Empleado,Preparatoria,2022-11-05,Vida,9949,2022-04-28,7048
2907,Masculino,20,111766,Casa,Viudo,2,369,Independiente,Preparatoria,2022-03-11,Vida,6912,2023-02-03,3042
2908,Masculino,68,198600,Casa,Casado,1,741,Empresario,Preparatoria,2022-03-07,Vida,5597,2022-08-18,1145
2909,Femenino,20,728311,Departamento,Soltero,4,701,Empresario,Preparatoria,2023-02-13,Auto,7829,2022-12-19,5288
2910,Femenino,46,840416,Casa,Viudo,4,845,Empleado,Universidad,2022-09-16,Vida,9363,2023-02-14,7621
2911,Masculino,44,345210,Casa,Casado,0,738,Empresario,Posgrado,2022-10-06,Hogar,3671,2023-01-29,2905
2912,Femenino,41,494039,Casa,Soltero,4,460,Independiente,Universidad,2022-05-05,Vida,4327,2023-02-24,1141
2913,Femenino,52,174030,Casa,Viudo,1,721,Independiente,Preparatoria,2023-02-10,Salud,3462,2022-03-12,439
2914,Masculino,38,775691,Departamento,Casado,0,579,Independiente,Posgrado,2022-06-05,Hogar,1840,2023-02-26,978
2915,Masculino,66,661055,Casa,Viudo,5,782,Independiente,Preparatoria,2022-05-24,Auto,7167,2022-09-22,98
2916,Masculino,21,290323,Departamento,Soltero,1,433,Empleado,Preparatoria,2022-03-07,Vida,3479,2022-08-10,242
2917,Femenino,34,457260,Departamento,Casado,3,496,Independiente,Universidad,2022-09-25,Vida,5512,2023-02-08,3297
2918,Femenino,63,143619,Departamento,Viudo,2,458,Empresario,Preparatoria,2022-07-02,Salud,3960,2022-11-19,2997
2919,Femenino,19,185080,Casa,Casado,1,795,Empresario,Posgrado,2023-03-03,Salud,1084,2022-08-20,901
2920,Femenino,32,336437,Departamento,Viudo,5,350,Empleado,Posgrado,2022-07-23,Vida,1012,2023-02-27,876
2921,Masculino,79,946642,Departamento,Casado,5,335,Empresario,Posgrado,2022-10-08,Vida,8003,2022-07-15,4178
2922,Masculino,28,278771,Departamento,Casado,3,729,Independiente,Preparatoria,2022-03-14,Salud,5669,2022-11-06,1985
2923,Femenino,55,747039,Casa,Soltero,2,546,Empresario,Posgrado,2022-06-27,Salud,9332,2022-12-23,2544
2924,Femenino,18,443434,Departamento,Soltero,1,674,Independiente,Preparatoria,2022-11-05,Hogar,1755,2022-10-05,1424
2925,Masculino,34,569388,Casa,Casado,0,738,Empleado,Preparatoria,2022-12-21,Vida,5682,2022-07-15,2056
2926,Masculino,50,312950,Casa,Divorciado,4,431,Empresario,Universidad,2022-04-14,Hogar,6815,2022-03-14,686
2927,Femenino,45,10605,Departamento,Viudo,0,777,Empleado,Preparatoria,2022-04-24,Hogar,6503,2023-01-03,1605
2928,Masculino,59,661172,Casa,Divorciado,0,653,Empleado,Posgrado,2023-02-25,Hogar,2396,2022-11-23,834
2929,Masculino,46,211429,Casa,Soltero,2,449,Independiente,Preparatoria,2023-02-15,Auto,4946,2022-06-13,111
2930,Femenino,23,604802,Departamento,Soltero,3,531,Empleado,Preparatoria,2022-11-03,Auto,8587,2022-09-03,1826
2931,Femenino,20,867923,Casa,Viudo,3,643,Independiente,Preparatoria,2022-07-21,Vida,3585,2022-05-20,1516
2932,Masculino,47,162926,Departamento,Divorciado,0,510,Independiente,Posgrado,2023-02-16,Salud,9714,2022-10-31,8539
2933,Masculino,69,92391,Casa,Viudo,5,321,Empresario,Preparatoria,2023-01-25,Salud,9079,2022-03-13,5916
2934,Masculino,36,910878,Casa,Casado,3,461,Empleado,Preparatoria,2022-04-17,Salud,3696,2023-02-25,1005
2935,Femenino,46,916910,Casa,Casado,5,541,Empresario,Preparatoria,2023-01-29,Auto,7555,2022-10-28,6225
2936,Femenino,71,859477,Departamento,Divorciado,3,458,Independiente,Preparatoria,2022-09-17,Vida,9854,2022-09-07,5947
2937,Femenino,37,294951,Departamento,Casado,4,469,Empleado,Universidad,2022-03-18,Hogar,4335,2023-01-15,2208
2938,Masculino,18,24648,Casa,Soltero,0,315,Independiente,Posgrado,2023-02-15,Auto,7021,2022-05-25,2372
2939,Femenino,64,721924,Departamento,Soltero,5,382,Independiente,Universidad,2022-10-08,Salud,1391,2022-06-28,0
2940,Masculino,33,845203,Casa,Casado,3,810,Empresario,Posgrado,2022-10-12,Vida,4243,2022-09-02,4072
2941,Femenino,73,323411,Casa,Divorciado,2,568,Empresario,Preparatoria,2022-12-23,Vida,8435,2023-01-15,6848
2942,Femenino,67,293984,Departamento,Divorciado,4,334,Independiente,Posgrado,2022-05-14,Hogar,9505,2022-07-13,2221
2943,Masculino,60,936251,Casa,Soltero,0,714,Independiente,Posgrado,2022-12-08,Salud,4203,2023-01-04,1997
2944,Masculino,22,908691,Casa,Viudo,1,427,Independiente,Universidad,2022-08-22,Hogar,3947,2022-03-31,2835
2945,Femenino,62,853145,Departamento,Viudo,1,823,Empleado,Preparatoria,2022-09-25,Hogar,1136,2022-09-10,1016
2946,Masculino,59,675149,Departamento,Viudo,2,395,Independiente,Posgrado,2022-10-11,Vida,2883,2023-02-19,2625
2947,Femenino,66,737211,Departamento,Soltero,0,764,Independiente,Universidad,2022-10-13,Salud,8196,2022-10-03,2251
2948,Masculino,80,377934,Casa,Soltero,1,846,Empleado,Posgrado,2022-09-20,Hogar,5208,2022-07-26,1005
2949,Femenino,37,336872,Casa,Casado,0,807,Empleado,Universidad,2022-12-16,Salud,3489,2022-08-02,817
2950,Femenino,75,640675,Casa,Viudo,0,380,Empleado,Universidad,2022-03-30,Salud,2025,2023-01-25,283
2951,Masculino,79,866307,Casa,Viudo,0,711,Empleado,Universidad,2022-09-03,Vida,7751,2022-08-11,1545
2952,Masculino,74,418706,Departamento,Casado,2,650,Empresario,Universidad,2022-06-24,Salud,9574,2022-08-17,6109
2953,Masculino,68,604999,Departamento,Viudo,3,806,Empresario,Posgrado,2022-03-07,Hogar,2784,2022-08-26,753
2954,Femenino,31,889885,Casa,Casado,5,330,Empresario,Posgrado,2022-09-15,Salud,3568,2023-02-10,658
2955,Masculino,51,325221,Casa,Casado,0,700,Empleado,Preparatoria,2022-04-08,Salud,8299,2022-04-14,5729
2956,Masculino,69,76893,Departamento,Viudo,3,541,Empleado,Preparatoria,2023-02-18,Vida,2575,2023-01-27,1421
2957,Femenino,22,710772,Casa,Casado,4,436,Empresario,Universidad,2022-05-30,Salud,1080,2022-04-08,568
2958,Femenino,68,951213,Casa,Viudo,1,695,Empresario,Preparatoria,2022-05-05,Auto,8356,2023-02-17,7082
2959,Femenino,74,85709,Departamento,Casado,1,514,Empresario,Preparatoria,2023-01-13,Salud,3505,2023-02-02,3350
2960,Masculino,42,790229,Casa,Soltero,3,688,Empleado,Preparatoria,2022-05-18,Auto,7565,2022-10-26,375
2961,Masculino,23,139022,Departamento,Viudo,4,364,Empresario,Posgrado,2022-06-09,Auto,4958,2023-02-17,4807
2962,Femenino,52,934145,Casa,Casado,2,766,Empleado,Posgrado,2022-08-12,Auto,5741,2022-08-24,5519
2963,Femenino,41,585518,Departamento,Casado,4,844,Independiente,Preparatoria,2022-07-19,Salud,9851,2022-12-05,3247
2964,Masculino,18,214633,Departamento,Casado,0,565,Independiente,Preparatoria,2023-02-27,Hogar,2420,2022-10-20,1875
2965,Masculino,28,109398,Casa,Viudo,1,615,Independiente,Preparatoria,2022-04-07,Salud,5070,2022-11-16,3544
2966,Femenino,58,900501,Departamento,Viudo,0,510,Independiente,Preparatoria,2022-08-31,Salud,5237,2022-08-26,3706
2967,Masculino,72,88974,Departamento,Viudo,4,765,Empresario,Preparatoria,2022-05-19,Auto,7163,2022-03-25,1436
2968,Femenino,21,906353,Departamento,Viudo,2,698,Empleado,Preparatoria,2022-08-18,Auto,2768,2023-02-15,1942
2969,Masculino,23,378419,Casa,Viudo,0,809,Empresario,Posgrado,2023-02-05,Vida,6199,2022-06-22,786
2970,Femenino,76,215614,Casa,Divorciado,3,807,Empresario,Universidad,2022-03-29,Salud,1156,2022-11-10,338
2971,Femenino,47,163441,Casa,Soltero,2,438,Independiente,Preparatoria,2023-01-27,Vida,7551,2022-06-09,4571
2972,Masculino,26,148552,Casa,Casado,2,446,Empleado,Posgrado,2022-05-03,Hogar,7693,2022-10-12,2944
2973,Masculino,22,881782,Departamento,Soltero,0,825,Empleado,Universidad,2022-06-17,Hogar,8642,2022-11-03,7675
2974,Masculino,72,171459,Departamento,Soltero,3,530,Empleado,Posgrado,2022-11-15,Hogar,3670,2022-04-24,862
2975,Femenino,69,141905,Departamento,Soltero,4,336,Independiente,Posgrado,2022-06-02,Auto,4323,2022-07-28,370
2976,Femenino,40,816926,Departamento,Casado,4,340,Independiente,Universidad,2023-03-02,Hogar,8703,2022-12-28,3968
