ID del cliente,Edad,Ingresos,Número de hijos,Puntuación de crédito,Monto del seguro,start_date,start_date_day,start_date_month,start_date_weekday,target,Sexo_Masculino,Tipo de hogar_Departamento,Estado civil_Divorciado,Estado civil_Soltero,Estado civil_Viudo,Tipo de trabajo_Empresario,Tipo de trabajo_Independiente,Educación_Preparatoria,Educación_Universidad,Tipo de seguro_Hogar,Tipo de seguro_Salud,Tipo de seguro_Vida
2476,73,580796,0,762,8235,2022-03-15,15,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1
2477,19,273007,5,433,5086,2022-11-07,7,11,0,1,1,1,0,0,1,0,1,1,0,1,0,0
2478,56,577559,5,655,3961,2023-01-22,22,1,6,1,0,1,0,1,0,0,0,1,0,0,0,0
2479,51,259843,5,380,1231,2022-11-28,28,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2480,73,576328,0,455,6557,2022-07-27,27,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0
2481,52,515289,0,508,4929,2022-08-19,19,8,4,1,1,1,0,0,0,0,0,0,1,1,0,0
2482,79,94270,3,354,1531,2023-01-29,29,1,6,0,1,1,0,1,0,0,1,1,0,0,0,0
2483,59,533658,4,683,3773,2022-08-28,28,8,6,0,0,0,0,1,0,0,1,0,0,1,0,0
2484,63,793475,2,749,2299,2023-02-26,26,2,6,0,0,1,0,0,0,0,1,1,0,1,0,0
2485,69,51593,0,475,4243,2022-10-15,15,10,5,0,0,0,0,0,0,0,1,0,0,0,1,0
2486,72,452577,1,594,9072,2022-04-01,1,4,4,0,1,0,1,0,0,1,0,0,1,1,0,0
2487,52,394420,4,802,1923,2023-02-22,22,2,2,0,1,1,0,1,0,1,0,1,0,0,1,0
2488,73,228946,5,821,9598,2023-01-22,22,1,6,0,0,1,0,0,0,0,1,1,0,0,1,0
2489,34,151527,0,491,1263,2023-01-13,13,1,4,0,0,1,1,0,0,0,1,0,1,0,1,0
2490,33,452453,3,534,9351,2023-01-26,26,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0
2491,24,593356,1,446,9978,2022-04-15,15,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1
2492,21,682377,1,430,1462,2023-01-03,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2493,67,43318,4,706,3171,2022-05-09,9,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2494,68,219840,3,786,1290,2022-09-07,7,9,2,0,0,1,0,0,0,0,0,0,1,0,1,0
2495,37,515650,0,835,3965,2022-04-04,4,4,0,0,1,1,1,0,0,1,0,1,0,1,0,0
2496,78,287971,3,733,7596,2022-03-14,14,3,0,1,0,0,0,1,0,1,0,1,0,1,0,0
2497,67,424318,4,715,9439,2022-08-19,19,8,4,0,0,0,0,0,0,1,0,1,0,0,0,1
2498,56,619612,5,771,6796,2022-09-01,1,9,3,0,0,1,1,0,0,1,0,0,0,1,0,0
2499,29,306194,2,802,4940,2022-11-25,25,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0
2500,62,965538,3,752,8346,2023-01-27,27,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1
2501,69,433858,2,623,2934,2022-09-13,13,9,1,0,1,0,0,0,1,1,0,1,0,0,1,0
2502,61,916904,3,482,8256,2022-11-16,16,11,2,1,0,0,0,1,0,0,1,1,0,0,0,1
2503,64,43455,3,786,3031,2022-08-27,27,8,5,0,0,1,0,0,0,0,0,0,1,0,0,1
2504,42,922630,3,505,7403,2022-05-06,6,5,4,1,0,0,0,1,0,0,0,0,1,0,0,1
2505,19,893339,3,757,4220,2022-05-14,14,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0
2506,66,825098,2,304,8723,2022-10-27,27,10,3,0,0,0,0,1,0,1,0,0,1,0,1,0
2507,61,611764,3,691,2686,2023-01-15,15,1,6,0,0,0,0,1,0,0,0,0,1,1,0,0
2508,55,372643,0,460,7751,2022-10-11,11,10,1,0,1,1,0,1,0,1,0,0,1,1,0,0
2509,25,594897,5,711,8553,2022-04-05,5,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0
2510,34,199093,1,761,4077,2022-06-13,13,6,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2511,41,687703,5,828,7029,2022-07-22,22,7,4,0,1,1,0,0,0,1,0,0,1,0,0,1
2512,33,704998,1,684,8997,2022-05-27,27,5,4,0,1,1,0,0,0,0,0,0,1,0,0,1
2513,18,364195,2,749,4322,2023-01-26,26,1,3,0,1,1,0,1,0,1,0,0,1,0,0,0
2514,60,288798,4,575,2339,2022-06-04,4,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0
2515,30,867034,5,614,1580,2022-08-04,4,8,3,0,1,1,0,0,0,0,0,1,0,0,0,1
2516,27,514930,4,467,5250,2022-03-13,13,3,6,0,0,1,0,0,0,1,0,0,0,1,0,0
2517,78,703155,5,502,3041,2022-06-18,18,6,5,0,1,1,1,0,0,0,0,0,0,0,0,0
2518,50,727292,1,503,5613,2022-10-16,16,10,6,1,1,0,0,0,1,0,0,0,1,1,0,0
2519,28,335369,4,789,3561,2022-11-09,9,11,2,0,0,0,1,0,0,1,0,1,0,1,0,0
2520,34,657824,1,506,4583,2022-09-01,1,9,3,1,1,1,0,0,0,0,1,0,1,0,1,0
2521,33,162781,2,807,6500,2022-09-06,6,9,1,0,1,1,0,1,0,1,0,0,0,1,0,0
2522,21,566875,1,374,6698,2023-01-05,5,1,3,0,1,0,1,0,0,0,1,1,0,0,0,0
2523,80,614621,0,722,8055,2022-04-30,30,4,5,0,1,1,0,1,0,0,1,0,0,0,1,0
2524,32,825484,4,811,2440,2022-03-15,15,3,1,0,0,1,1,0,0,1,0,0,0,1,0,0
2525,66,897070,3,375,4705,2022-07-10,10,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0
2526,45,351628,4,418,6551,2022-09-28,28,9,2,0,1,1,0,1,0,1,0,1,0,0,1,0
2527,53,816913,4,518,6536,2022-08-22,22,8,0,0,0,1,0,1,0,1,0,1,0,0,1,0
2528,21,308470,5,642,5167,2023-02-08,8,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
2529,40,130241,5,676,5926,2022-08-30,30,8,1,0,0,1,1,0,0,0,0,0,1,0,1,0
2530,18,658358,5,363,5775,2022-11-17,17,11,3,0,1,1,0,0,0,1,0,0,0,0,0,0
2531,60,900857,0,522,8917,2022-03-21,21,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2532,58,549918,2,832,7160,2022-04-30,30,4,5,0,1,1,0,1,0,0,1,0,0,1,0,0
2533,48,455049,3,759,4534,2023-01-29,29,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0
2534,41,741408,3,467,6438,2022-09-15,15,9,3,0,0,1,1,0,0,0,1,1,0,0,0,0
2535,43,429879,2,514,8735,2022-07-20,20,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0
2536,30,833815,0,432,5358,2022-11-03,3,11,3,0,1,1,0,0,1,1,0,1,0,0,0,1
2537,23,674037,5,723,1481,2023-01-15,15,1,6,0,0,1,0,0,0,1,0,0,1,0,0,0
2538,67,819475,2,718,5016,2022-10-06,6,10,3,0,0,1,0,0,1,0,1,0,1,0,1,0
2539,48,368570,4,447,2705,2022-04-26,26,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0
2540,49,587896,5,601,6861,2022-06-08,8,6,2,1,0,1,0,0,0,0,0,0,0,0,1,0
2541,50,100973,2,388,4170,2022-03-24,24,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2542,26,198454,5,395,6682,2022-12-23,23,12,4,1,0,1,0,1,0,0,0,0,0,0,0,0
2543,40,43372,3,330,3642,2022-03-23,23,3,2,1,1,1,0,1,0,1,0,0,0,0,1,0
2544,72,258799,1,753,2649,2022-09-16,16,9,4,0,1,1,0,1,0,0,1,0,0,0,1,0
2545,38,217071,4,413,8796,2022-09-03,3,9,5,0,0,1,0,1,0,0,1,0,0,0,1,0
2546,44,462296,0,500,3344,2022-05-13,13,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2547,50,210871,4,384,4312,2022-03-06,6,3,6,0,1,0,0,0,1,0,0,1,0,0,1,0
2548,42,535395,5,307,8530,2022-04-14,14,4,3,0,0,1,1,0,0,0,1,0,1,0,1,0
2549,65,425791,4,803,9205,2023-02-04,4,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0
2550,28,453223,5,522,1404,2022-09-03,3,9,5,1,1,1,0,0,0,0,1,1,0,1,0,0
2551,38,675905,4,313,5554,2022-10-01,1,10,5,0,0,1,0,1,0,0,0,1,0,0,0,0
2552,26,711625,1,688,2806,2023-02-12,12,2,6,0,0,1,0,0,1,0,0,0,0,0,0,0
2553,43,92831,3,608,7907,2022-06-04,4,6,5,0,1,0,1,0,0,0,1,0,1,0,0,0
2554,68,891892,1,730,5844,2023-01-25,25,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1
2555,73,876099,1,536,5020,2023-01-12,12,1,3,1,1,0,0,1,0,0,0,1,0,0,1,0
2556,78,419626,4,338,5298,2022-09-21,21,9,2,0,0,0,0,0,0,0,0,0,1,0,1,0
2557,53,191775,3,331,2817,2022-03-28,28,3,0,0,1,1,1,0,0,0,0,1,0,1,0,0
2558,32,762779,2,741,7674,2022-08-15,15,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2559,76,182973,2,763,7848,2022-06-01,1,6,2,0,0,1,0,0,1,1,0,0,0,1,0,0
2560,77,948596,2,778,9760,2022-06-13,13,6,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2561,25,92200,0,620,6409,2022-03-14,14,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2562,73,375061,2,503,7301,2022-03-09,9,3,2,1,1,0,1,0,0,1,0,0,1,0,1,0
2563,50,605421,2,329,1811,2023-01-26,26,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0
2564,44,612116,0,363,1662,2023-02-16,16,2,3,1,0,1,0,0,1,1,0,1,0,0,0,0
2565,58,840973,5,813,7877,2023-01-19,19,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
2566,71,172969,5,757,6323,2022-03-23,23,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0
2567,62,920650,2,363,6286,2022-06-30,30,6,3,0,1,1,0,0,1,0,0,1,0,0,0,0
2568,31,392741,5,819,6639,2022-07-24,24,7,6,0,1,0,1,0,0,0,0,1,0,0,0,0
2569,49,102509,2,655,8191,2022-06-09,9,6,3,0,0,1,0,0,1,1,0,0,0,0,1,0
2570,22,723046,2,742,4567,2022-10-28,28,10,4,1,0,1,1,0,0,0,1,0,1,0,1,0
2571,57,323299,0,683,1143,2022-03-23,23,3,2,0,1,0,0,1,0,1,0,0,1,0,0,1
2572,60,864363,2,749,2816,2022-05-22,22,5,6,1,1,1,1,0,0,0,0,0,1,1,0,0
2573,47,266612,3,774,3847,2022-09-24,24,9,5,0,1,0,0,0,0,1,0,1,0,1,0,0
2574,51,162520,3,585,3971,2022-05-02,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2575,80,942155,3,619,7372,2022-10-30,30,10,6,0,0,0,0,0,0,1,0,1,0,0,0,1
2576,32,555380,3,524,8272,2022-05-08,8,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0
2577,52,228101,4,592,4234,2023-01-31,31,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2578,50,468428,1,537,4817,2022-03-11,11,3,4,0,1,0,0,1,0,0,1,0,0,0,0,0
2579,72,780485,3,546,6036,2022-04-16,16,4,5,0,1,0,0,1,0,1,0,1,0,0,0,0
2580,54,730137,1,660,3621,2022-12-16,16,12,4,1,0,0,0,0,1,0,1,1,0,0,0,1
2581,79,107316,3,728,2399,2023-02-13,13,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2582,65,936608,3,599,6296,2022-08-28,28,8,6,0,0,1,0,1,0,0,0,1,0,1,0,0
2583,35,451728,4,408,5863,2022-04-17,17,4,6,0,0,1,1,0,0,1,0,1,0,0,0,1
2584,18,617383,1,344,8200,2023-01-23,23,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
2585,24,827198,2,551,2871,2022-12-22,22,12,3,0,1,0,1,0,0,1,0,0,1,0,1,0
2586,61,711990,2,805,2650,2022-05-13,13,5,4,0,1,1,0,0,0,1,0,0,0,0,0,1
2587,21,830547,5,361,8921,2022-07-04,4,7,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2588,73,699975,0,400,2842,2022-06-07,7,6,1,0,1,0,0,0,1,1,0,0,0,0,0,1
2589,59,926242,4,472,2501,2022-08-27,27,8,5,1,0,1,0,0,0,0,0,1,0,1,0,0
2590,47,924065,3,572,1717,2022-12-26,26,12,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2591,29,191075,3,542,2701,2022-11-13,13,11,6,0,1,1,0,0,1,0,0,0,0,0,0,1
2592,35,853225,5,483,5779,2022-08-11,11,8,3,0,1,1,0,0,1,1,0,0,0,0,1,0
2593,56,237192,3,609,8269,2022-10-27,27,10,3,1,0,1,0,1,0,1,0,0,0,0,0,1
2594,62,652128,1,520,8848,2023-02-24,24,2,4,1,1,1,0,1,0,0,0,1,0,0,0,0
2595,74,710575,3,634,5228,2022-03-16,16,3,2,0,0,0,1,0,0,0,1,1,0,0,1,0
2596,42,797685,2,359,8588,2022-11-23,23,11,2,1,1,0,0,1,0,0,1,0,1,0,0,0
2597,65,818110,4,703,3231,2023-02-16,16,2,3,0,1,1,0,1,0,0,1,0,0,1,0,0
2598,37,333799,2,721,8558,2022-11-30,30,11,2,0,0,1,1,0,0,0,0,0,1,0,0,1
2599,52,938431,1,624,9302,2022-12-30,30,12,4,1,1,0,0,0,1,0,1,1,0,0,0,1
2600,33,716148,0,325,3681,2022-11-05,5,11,5,0,1,1,0,0,0,0,1,0,1,0,1,0
2601,22,813601,5,399,4004,2022-11-10,10,11,3,0,0,1,1,0,0,1,0,0,1,0,1,0
2602,68,597638,4,813,1050,2023-02-14,14,2,1,0,1,0,0,0,1,1,0,0,1,0,0,1
2603,42,483224,1,382,7322,2022-07-26,26,7,1,0,0,1,1,0,0,1,0,0,0,0,0,1
2604,66,435556,1,681,7835,2022-07-02,2,7,5,1,0,0,0,1,0,1,0,0,0,0,0,0
2605,59,257279,3,646,2047,2022-10-31,31,10,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2606,51,560894,4,646,4267,2022-09-01,1,9,3,0,0,0,1,0,0,0,1,1,0,0,1,0
2607,29,659605,2,385,4042,2022-05-01,1,5,6,1,0,1,1,0,0,0,1,0,1,1,0,0
2608,76,561076,4,703,7970,2022-04-28,28,4,3,0,1,1,1,0,0,0,0,1,0,0,0,0
2609,46,316146,3,582,2674,2023-02-12,12,2,6,0,0,1,1,0,0,1,0,0,0,0,0,0
2610,51,383966,2,464,3949,2022-06-22,22,6,2,0,0,0,0,1,0,1,0,0,1,1,0,0
2611,42,887249,3,403,1684,2022-07-12,12,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2612,60,674203,2,326,8980,2022-05-12,12,5,3,0,0,0,1,0,0,1,0,0,1,0,0,0
2613,56,414293,5,787,8998,2022-04-27,27,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0
2614,75,261817,4,727,7703,2022-05-22,22,5,6,0,1,1,0,0,0,1,0,0,0,0,0,0
2615,50,485296,1,643,3198,2022-03-20,20,3,6,0,1,1,0,0,0,1,0,0,1,0,0,1
2616,79,992568,3,551,7431,2022-12-30,30,12,4,0,1,1,1,0,0,0,1,0,1,1,0,0
2617,71,733058,1,390,4212,2023-03-03,3,3,4,0,0,0,0,0,1,0,0,1,0,1,0,0
2618,39,384249,4,700,9792,2022-10-12,12,10,2,1,1,1,0,0,1,0,0,0,0,0,0,1
2619,78,112765,0,667,5654,2022-05-16,16,5,0,0,1,1,1,0,0,1,0,1,0,0,0,0
2620,64,347622,1,510,7417,2022-12-24,24,12,5,0,0,0,0,1,0,1,0,0,0,1,0,0
2621,66,966296,1,710,3197,2022-10-01,1,10,5,1,0,1,0,1,0,0,1,0,1,0,1,0
2622,60,982519,5,357,9916,2022-06-03,3,6,4,0,0,1,1,0,0,1,0,0,1,0,0,1
2623,52,842136,0,438,8691,2022-07-10,10,7,6,0,1,1,0,0,1,0,1,1,0,1,0,0
2624,76,373559,0,350,3855,2022-05-21,21,5,5,0,1,1,0,0,1,1,0,0,0,0,0,0
2625,31,81014,4,719,2295,2022-09-02,2,9,4,0,0,0,1,0,0,0,0,1,0,0,0,1
2626,47,186468,2,419,8397,2022-04-03,3,4,6,0,0,0,0,1,0,1,0,1,0,0,1,0
2627,48,646435,4,435,2154,2022-04-27,27,4,2,0,0,0,0,0,1,0,1,0,0,1,0,0
2628,70,920042,1,396,4626,2022-07-23,23,7,5,0,0,1,0,0,1,1,0,1,0,1,0,0
2629,55,727455,3,700,6586,2022-09-01,1,9,3,0,1,0,0,1,0,0,1,0,1,0,1,0
2630,68,355534,2,772,8960,2022-10-15,15,10,5,0,1,1,1,0,0,0,1,0,0,0,1,0
2631,67,784198,3,492,2217,2023-01-20,20,1,4,0,1,1,0,1,0,1,0,1,0,0,0,1
2632,79,438539,5,393,1340,2022-08-26,26,8,4,0,0,1,0,0,0,0,1,1,0,0,1,0
2633,80,999869,5,322,3041,2022-04-30,30,4,5,0,1,0,1,0,0,0,1,1,0,0,0,0
2634,79,171866,4,585,3021,2022-08-13,13,8,5,1,0,0,0,0,1,0,0,0,1,0,0,0
2635,31,928017,2,830,9842,2022-12-12,12,12,0,1,1,0,0,0,1,0,0,0,1,1,0,0
2636,22,148490,1,769,7173,2022-12-06,6,12,1,0,0,0,0,0,1,0,1,0,1,1,0,0
2637,76,49477,3,662,7336,2022-03-30,30,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0
2638,48,796524,2,432,4028,2023-01-16,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2639,26,168514,4,493,2401,2023-03-04,4,3,5,0,1,1,0,1,0,0,1,1,0,0,1,0
2640,47,665929,1,811,2753,2022-08-04,4,8,3,1,1,0,1,0,0,0,0,1,0,0,0,1
2641,59,148658,2,775,6140,2023-01-27,27,1,4,0,1,1,0,1,0,0,0,0,1,0,0,1
2642,70,90532,4,351,1868,2022-07-08,8,7,4,0,0,0,0,0,1,1,0,1,0,1,0,0
2643,65,169155,5,668,2818,2022-06-01,1,6,2,0,1,0,0,0,1,0,0,0,1,0,1,0
2644,69,84963,5,785,3580,2022-11-27,27,11,6,0,1,1,0,0,0,0,1,0,0,0,0,0
2645,39,511444,4,689,5608,2022-07-07,7,7,3,0,1,0,1,0,0,1,0,0,1,0,1,0
2646,45,42842,3,744,5676,2022-07-27,27,7,2,0,0,1,1,0,0,0,0,1,0,0,1,0
2647,51,409164,2,845,6959,2022-07-07,7,7,3,0,0,1,0,1,0,0,1,0,0,1,0,0
2648,46,250706,1,670,1763,2022-11-23,23,11,2,0,1,1,0,0,0,1,0,0,1,1,0,0
2649,47,137229,1,478,5689,2022-12-03,3,12,5,0,1,1,0,0,1,0,1,0,1,0,0,1
2650,25,266334,1,341,4113,2022-03-08,8,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0
2651,49,849217,3,797,9496,2023-03-01,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0
2652,22,412576,0,552,6997,2022-08-22,22,8,0,1,0,1,0,0,1,1,0,1,0,0,0,1
2653,36,996048,1,816,3766,2022-09-30,30,9,4,1,1,0,0,1,0,0,1,0,1,0,0,1
2654,54,48860,2,638,8305,2022-06-26,26,6,6,0,0,0,0,0,0,0,0,0,1,0,0,1
2655,76,744247,2,321,4520,2022-09-10,10,9,5,0,1,0,1,0,0,0,0,1,0,0,0,1
2656,24,239773,5,844,6308,2022-08-31,31,8,2,1,0,0,0,0,1,0,1,0,1,1,0,0
2657,71,958814,3,708,6434,2022-08-17,17,8,2,0,1,1,0,1,0,0,0,0,1,1,0,0
2658,36,262196,5,441,9218,2022-07-16,16,7,5,0,0,1,0,1,0,0,1,1,0,1,0,0
2659,50,497158,0,424,6522,2022-09-07,7,9,2,0,1,0,0,0,1,0,1,0,1,0,0,1
2660,32,147607,4,836,4649,2022-11-03,3,11,3,1,1,1,0,0,1,1,0,1,0,0,0,1
2661,65,234986,5,741,9007,2022-10-27,27,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2662,29,89131,1,547,7704,2023-02-20,20,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2663,25,675226,5,581,8195,2022-11-21,21,11,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2664,18,936388,5,450,9234,2022-09-04,4,9,6,0,1,1,0,0,1,1,0,0,0,0,1,0
2665,80,851971,4,461,6750,2022-09-16,16,9,4,0,0,1,0,1,0,1,0,0,1,0,0,0
2666,43,601892,5,330,8958,2022-08-29,29,8,0,1,1,0,0,0,1,1,0,1,0,0,0,1
2667,58,933953,5,616,3234,2022-03-26,26,3,5,0,1,0,0,1,0,0,0,0,1,0,0,1
2668,62,188439,3,379,2930,2022-07-10,10,7,6,1,0,1,0,1,0,1,0,1,0,0,0,0
2669,26,380923,4,455,2530,2022-05-31,31,5,1,0,1,0,0,0,0,0,1,1,0,0,0,1
2670,73,203678,1,840,4959,2023-01-19,19,1,3,0,0,1,1,0,0,1,0,0,1,0,0,1
2671,29,872303,0,695,4540,2022-04-08,8,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1
2672,57,851639,5,329,3803,2022-09-05,5,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2673,51,938336,4,370,8975,2022-07-13,13,7,2,1,0,0,0,0,0,1,0,1,0,0,0,1
2674,44,990239,1,680,9713,2022-12-05,5,12,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2675,68,916319,3,645,4308,2022-11-28,28,11,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2676,29,349627,0,720,1292,2022-11-08,8,11,1,0,1,0,0,1,0,0,0,1,0,0,0,1
2677,33,314190,0,566,2051,2022-03-18,18,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2678,38,746545,0,445,4971,2022-07-22,22,7,4,0,1,0,1,0,0,1,0,0,0,1,0,0
2679,73,183662,0,565,4193,2022-12-02,2,12,4,0,1,0,0,1,0,0,0,0,0,1,0,0
2680,24,394335,2,726,8418,2022-12-26,26,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2681,55,654532,1,462,7180,2023-02-20,20,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2682,50,608895,2,684,7869,2022-12-27,27,12,1,1,1,1,0,0,0,0,1,0,1,1,0,0
2683,37,332219,5,648,1718,2022-11-07,7,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2684,42,83176,1,388,4489,2022-10-02,2,10,6,0,0,1,1,0,0,0,0,1,0,0,0,0
2685,18,606540,2,388,7736,2022-08-16,16,8,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2686,67,635180,0,469,6634,2022-11-04,4,11,4,0,1,1,0,1,0,0,1,0,0,0,1,0
2687,40,220629,2,555,6497,2022-10-31,31,10,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2688,48,660538,2,483,6853,2022-08-17,17,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2689,61,474283,1,772,5571,2022-06-14,14,6,1,0,1,0,1,0,0,0,1,0,0,1,0,0
2690,79,627058,5,652,7398,2022-09-12,12,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2691,21,302277,5,678,8264,2022-11-09,9,11,2,1,1,1,1,0,0,1,0,0,1,0,0,0
2692,46,421967,2,358,8834,2022-03-11,11,3,4,0,1,1,0,0,1,0,1,1,0,0,1,0
2693,56,844171,3,305,7051,2022-05-27,27,5,4,1,0,0,0,0,1,0,0,0,1,0,0,1
2694,79,385509,4,315,6530,2023-02-11,11,2,5,0,0,1,0,0,1,1,0,0,0,0,0,1
2695,35,404876,2,742,6131,2022-10-31,31,10,0,0,1,0,1,0,0,0,1,0,1,0,1,0
2696,78,756741,0,675,1933,2022-08-05,5,8,4,0,1,0,0,0,1,0,1,0,0,1,0,0
2697,47,220941,4,569,4675,2022-08-30,30,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2698,30,614271,5,665,9010,2022-06-11,11,6,5,0,0,1,1,0,0,0,0,0,0,0,1,0
2699,29,308939,0,515,7685,2022-08-21,21,8,6,0,0,0,0,0,0,0,1,1,0,0,0,1
2700,44,942079,3,629,6403,2022-08-14,14,8,6,0,0,1,0,1,0,0,1,0,1,0,0,1
2701,80,217004,4,527,5042,2022-03-15,15,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0
2702,28,823898,2,361,1797,2022-10-04,4,10,1,1,1,1,0,0,1,0,1,0,1,0,0,1
2703,28,760764,1,724,9470,2022-08-15,15,8,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2704,79,609305,5,703,5251,2022-03-11,11,3,4,0,1,0,0,1,0,0,1,1,0,0,0,1
2705,59,179142,1,632,3665,2022-12-05,5,12,0,0,1,1,1,0,0,1,0,1,0,0,0,0
2706,41,123264,2,736,2882,2022-07-16,16,7,5,0,1,0,0,1,0,0,0,0,1,0,1,0
2707,33,912216,4,547,9090,2022-03-24,24,3,3,1,1,0,0,0,0,0,1,0,1,1,0,0
2708,38,746462,5,457,9820,2022-06-16,16,6,3,0,0,0,1,0,0,1,0,1,0,0,0,1
2709,40,158824,4,722,8519,2023-02-03,3,2,4,0,0,0,0,0,1,1,0,0,0,0,0,1
2710,30,249061,5,642,9543,2022-05-12,12,5,3,0,0,0,0,1,0,1,0,0,0,0,0,1
2711,69,29813,3,647,9710,2022-10-19,19,10,2,0,0,1,1,0,0,0,1,0,1,0,0,1
2712,79,232138,4,687,5663,2022-06-10,10,6,4,0,0,1,0,1,0,1,0,0,1,1,0,0
2713,69,609166,3,776,2535,2022-07-07,7,7,3,0,1,0,0,1,0,0,1,0,0,1,0,0
2714,21,162975,1,799,2303,2022-08-03,3,8,2,0,0,0,0,1,0,0,1,0,0,0,1,0
2715,42,968613,3,595,6035,2022-12-28,28,12,2,1,1,1,0,0,1,1,0,0,1,0,0,1
2716,39,604494,0,483,1334,2022-04-13,13,4,2,1,0,0,1,0,0,0,1,1,0,0,1,0
2717,22,274638,3,816,2180,2023-01-25,25,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1
2718,19,238156,3,417,4788,2023-01-10,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2719,48,775978,5,633,4620,2022-12-26,26,12,0,0,1,1,1,0,0,0,0,1,0,0,1,0
2720,25,272877,0,629,5191,2022-10-13,13,10,3,0,1,1,0,0,0,1,0,0,1,0,0,0
2721,73,745811,2,794,3436,2022-11-13,13,11,6,0,1,1,0,0,0,1,0,0,0,0,1,0
2722,45,972484,5,636,3731,2022-12-01,1,12,3,0,0,0,0,1,0,1,0,1,0,0,1,0
2723,37,954434,3,392,6918,2022-12-18,18,12,6,1,1,1,0,0,0,0,1,0,1,0,0,1
2724,42,957898,4,320,4502,2022-09-23,23,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0
2725,44,331516,0,391,7248,2022-12-01,1,12,3,0,0,1,1,0,0,0,0,1,0,0,0,1
2726,35,999262,5,611,4560,2022-10-06,6,10,3,0,1,1,0,1,0,0,1,0,1,0,0,0
2727,52,126104,2,462,2807,2022-08-16,16,8,1,1,1,0,0,1,0,0,1,1,0,1,0,0
2728,74,689060,4,661,2145,2022-05-05,5,5,3,0,1,1,1,0,0,0,1,1,0,0,1,0
2729,44,136063,4,354,5650,2023-03-02,2,3,3,0,1,0,1,0,0,1,0,1,0,0,1,0
2730,27,695908,0,457,2244,2022-11-13,13,11,6,0,1,1,0,0,1,0,0,1,0,0,0,0
